item_id,date,p10,p50,p90
heung_yuen_wai,2024-04-19T00:00:00Z,27255.644904940425,32218.128637956208,37176.36625750444
heung_yuen_wai,2024-04-20T00:00:00Z,33281.02362241024,37957.05483459802,43764.943261397944
heung_yuen_wai,2024-04-21T00:00:00Z,38194.627144466736,45642.53850467208,52519.94341877184
heung_yuen_wai,2024-04-22T00:00:00Z,30980.786490215934,36154.42381390046,43918.79322136326
heung_yuen_wai,2024-04-23T00:00:00Z,29084.806086484183,34225.815884473544,41127.74730894623
heung_yuen_wai,2024-04-24T00:00:00Z,29849.252839545574,34876.60620136608,41758.77158346596
heung_yuen_wai,2024-04-25T00:00:00Z,28773.20761438348,34055.11004744803,41160.713231528374
heung_yuen_wai,2024-04-26T00:00:00Z,26773.2042735985,34018.63789169771,41147.95937879423
heung_yuen_wai,2024-04-27T00:00:00Z,31061.664930138086,38677.76891061271,45583.26132182981
heung_yuen_wai,2024-04-28T00:00:00Z,36949.16387753358,45740.47151075665,53309.34170683001
heung_yuen_wai,2024-04-29T00:00:00Z,30584.977990787724,36428.66082112364,46030.59369194522
heung_yuen_wai,2024-04-30T00:00:00Z,28343.064451474438,33914.997458602425,42166.720931845746
heung_yuen_wai,2024-05-01T00:00:00Z,28653.249020443232,34743.33749105075,42253.476294526605
heung_yuen_wai,2024-05-02T00:00:00Z,28292.860216328245,34069.96522199387,41859.81422239091
heung_yuen_wai,2024-05-03T00:00:00Z,27454.323514753727,33972.0769397886,41998.16138220967
heung_yuen_wai,2024-05-04T00:00:00Z,32427.2106086715,38554.02386545311,46470.845702025515
heung_yuen_wai,2024-05-05T00:00:00Z,38544.5336626001,44969.594165229886,54852.20456787704
heung_yuen_wai,2024-05-06T00:00:00Z,29497.026422396404,35843.05945495832,46532.1995567966
heung_yuen_wai,2024-05-07T00:00:00Z,27288.476592063762,34180.45982172485,43565.638285926405
heung_yuen_wai,2024-05-08T00:00:00Z,27023.999742880296,35503.8833022556,43853.30076225452
heung_yuen_wai,2024-05-09T00:00:00Z,27758.157406857223,34575.30842453995,42768.3000023839
heung_yuen_wai,2024-05-10T00:00:00Z,27293.682418920464,34075.43122744358,42160.45803360646
heung_yuen_wai,2024-05-11T00:00:00Z,31613.85756649283,38868.53263918638,48283.48322513368
heung_yuen_wai,2024-05-12T00:00:00Z,38016.36048840937,45039.7717342113,55326.398564175906
heung_yuen_wai,2024-05-13T00:00:00Z,29382.739346894083,36487.70361737773,47611.84300751863
heung_yuen_wai,2024-05-14T00:00:00Z,26971.511295105243,33960.68310097697,44088.099540978656
heung_yuen_wai,2024-05-15T00:00:00Z,28050.677370185753,35350.86280275549,44383.21164347258
heung_yuen_wai,2024-05-16T00:00:00Z,27575.404920232708,35084.727706080506,44487.23505751145
heung_yuen_wai,2024-05-17T00:00:00Z,25155.276583736504,34545.781772899885,43480.45456765854
heung_yuen_wai,2024-05-18T00:00:00Z,28886.784794017218,39473.783149978146,49053.63273606653
heung_yuen_wai,2024-05-19T00:00:00Z,35898.413758758645,46585.040955834476,56832.98208122478
heung_yuen_wai,2024-05-20T00:00:00Z,29276.576083796957,36982.227996361355,49217.60848118947
heung_yuen_wai,2024-05-21T00:00:00Z,26878.74391537391,34787.30033869934,44952.34182947247
heung_yuen_wai,2024-05-22T00:00:00Z,26474.875494030355,35783.24396314824,45618.801758966714
heung_yuen_wai,2024-05-23T00:00:00Z,26020.42197702923,35603.04154923407,45203.96172458041
heung_yuen_wai,2024-05-24T00:00:00Z,25808.110100564594,34046.090257514654,44325.61995059437
heung_yuen_wai,2024-05-25T00:00:00Z,29052.86029103904,39921.05632618768,49783.19436367986
heung_yuen_wai,2024-05-26T00:00:00Z,34512.442734134034,46400.22391543494,57470.56806276573
heung_yuen_wai,2024-05-27T00:00:00Z,29240.446249241773,37361.16102718763,50129.753495888304
heung_yuen_wai,2024-05-28T00:00:00Z,26858.52629603353,35026.68796154243,46455.97101950859
heung_yuen_wai,2024-05-29T00:00:00Z,26421.80677260656,36159.76921576226,46242.58853380953
heung_yuen_wai,2024-05-30T00:00:00Z,27055.183086456887,35318.21356860999,46063.7721650911
heung_yuen_wai,2024-05-31T00:00:00Z,26261.055435612485,34462.69706002959,45087.062735817744
heung_yuen_wai,2024-06-01T00:00:00Z,28538.725540702468,39691.24782298123,50200.63544789665
heung_yuen_wai,2024-06-02T00:00:00Z,37444.27506866804,46004.672125154364,57579.64247234036
heung_yuen_wai,2024-06-03T00:00:00Z,28776.30779280731,37677.6149589519,51820.019461225485
heung_yuen_wai,2024-06-04T00:00:00Z,26761.542644796922,35499.279003088115,47923.935228135786
heung_yuen_wai,2024-06-05T00:00:00Z,27291.734481451214,36006.37835091052,47112.66289626405
heung_yuen_wai,2024-06-06T00:00:00Z,27153.65315077936,35508.79381408457,46754.28608594474
heung_yuen_wai,2024-06-07T00:00:00Z,25995.48562706464,34871.564830698655,45600.27240016019
heung_yuen_wai,2024-06-08T00:00:00Z,30794.367625468367,39733.66844544096,50793.80452847834
heung_yuen_wai,2024-06-09T00:00:00Z,37506.485832460494,46863.39318324924,58980.5934227002
heung_yuen_wai,2024-06-10T00:00:00Z,29041.28708033905,37823.756013744474,51645.39768756222
heung_yuen_wai,2024-06-11T00:00:00Z,26264.096228072358,35523.28968461397,47261.87907476882
heung_yuen_wai,2024-06-12T00:00:00Z,26968.222574330906,35962.97645812111,47379.438286094206
heung_yuen_wai,2024-06-13T00:00:00Z,26170.43346104157,35540.35196923911,47044.26541254918
heung_yuen_wai,2024-06-14T00:00:00Z,25168.7668001802,34652.21757773461,46663.736319120544
heung_yuen_wai,2024-06-15T00:00:00Z,29074.459982853175,40358.066563673216,51194.586526214785
heung_yuen_wai,2024-06-16T00:00:00Z,37421.829156406115,46389.102442895375,59091.98420430651
heung_yuen_wai,2024-06-17T00:00:00Z,28610.424591744526,37726.486536624085,51802.382131567174
heung_yuen_wai,2024-06-18T00:00:00Z,26274.73686655175,35788.01212104828,48521.721226573296
heung_yuen_wai,2024-06-19T00:00:00Z,26132.04208484159,36660.290622666405,48204.03822322691
heung_yuen_wai,2024-06-20T00:00:00Z,26278.46999103031,35621.144800131224,47813.45372151521
heung_yuen_wai,2024-06-21T00:00:00Z,25159.77434261382,35065.646667640634,46644.81261676067
heung_yuen_wai,2024-06-22T00:00:00Z,30462.27730675401,40117.46052291099,52413.13395455727
heung_yuen_wai,2024-06-23T00:00:00Z,37502.43144114024,47041.7958342182,59557.34010654972
heung_yuen_wai,2024-06-24T00:00:00Z,27055.41959031222,38457.19223367774,51909.5882668744
heung_yuen_wai,2024-06-25T00:00:00Z,26337.812100407977,36254.38310703794,48843.95847235565
heung_yuen_wai,2024-06-26T00:00:00Z,26484.345987450644,36498.54104652449,48724.20189997264
heung_yuen_wai,2024-06-27T00:00:00Z,26166.682212209897,35749.73856143293,48049.246678408155
heung_yuen_wai,2024-06-28T00:00:00Z,24610.65324923437,35587.744989257015,47429.008825128214
heung_yuen_wai,2024-06-29T00:00:00Z,30216.186409136884,40471.59283362257,52764.73065808082
heung_yuen_wai,2024-06-30T00:00:00Z,35138.71669078459,47200.12380784642,60127.05790956534
heung_yuen_wai,2024-07-01T00:00:00Z,27715.143067997982,37870.82312445859,53577.5083036111
heung_yuen_wai,2024-07-02T00:00:00Z,26311.18574132071,36373.232302896075,49563.482494536715
heung_yuen_wai,2024-07-03T00:00:00Z,26396.7946096002,36450.397312770656,48629.74139261635
heung_yuen_wai,2024-07-04T00:00:00Z,25968.907800251473,36057.41425764338,49072.41331712445
heung_yuen_wai,2024-07-05T00:00:00Z,25134.253378344827,35433.04388997292,48779.13632952971
heung_yuen_wai,2024-07-06T00:00:00Z,30806.80970991256,40921.786541502785,53564.710209976874
heung_yuen_wai,2024-07-07T00:00:00Z,36797.59545153788,47067.78496881578,61022.42042654005
heung_yuen_wai,2024-07-08T00:00:00Z,27711.42430033578,38611.09690579384,53905.352261844106
heung_yuen_wai,2024-07-09T00:00:00Z,25926.355621791987,36397.86446926612,50449.18085844534
heung_yuen_wai,2024-07-10T00:00:00Z,26258.812970725834,37118.16912092561,50682.2034038175
heung_yuen_wai,2024-07-11T00:00:00Z,25757.737123290888,36610.235954320495,49897.155205380855
heung_yuen_wai,2024-07-12T00:00:00Z,25576.974129642753,36066.40361447817,49287.43469925746
heung_yuen_wai,2024-07-13T00:00:00Z,30254.432955939432,41100.981888275375,53749.36797197216
heung_yuen_wai,2024-07-14T00:00:00Z,35470.12168331982,48286.28657322086,61857.171288563455
heung_yuen_wai,2024-07-15T00:00:00Z,27850.976721553885,38653.128182034896,54672.91667286398
heung_yuen_wai,2024-07-16T00:00:00Z,25931.214732702265,37100.482314965135,51225.24350323391
heung_yuen_wai,2024-07-17T00:00:00Z,26321.9810297399,37545.99787342911,50902.86179142512
heung_yuen_wai,2024-07-18T00:00:00Z,26290.093679222224,37272.932898487095,50271.47494265843
heung_yuen_wai,2024-07-19T00:00:00Z,25130.318378828793,36054.23902608349,50413.776695313005
heung_yuen_wai,2024-07-20T00:00:00Z,30607.13781090157,41355.889367839845,54887.07156863849
heung_yuen_wai,2024-07-21T00:00:00Z,36753.41886041559,47999.38958049776,62332.216191748026
heung_yuen_wai,2024-07-22T00:00:00Z,27842.61500884209,38866.82564253777,55862.490853270196
heung_yuen_wai,2024-07-23T00:00:00Z,26197.502067608017,37176.472858790294,52036.60057830742
heung_yuen_wai,2024-07-24T00:00:00Z,26969.564817527447,37827.769091696166,51691.58644712943
heung_yuen_wai,2024-07-25T00:00:00Z,25685.893562398778,37049.0981582354,50799.303029225804
heung_yuen_wai,2024-07-26T00:00:00Z,25700.484529467547,37034.65473296112,50711.177888813174
heung_yuen_wai,2024-07-27T00:00:00Z,30379.940180745638,41770.32864458589,55274.79208373701
